DATE,AIRCRAFT MAKE & MODEL,AIRCRAFT IDENT,ROUTE OF FLIGHT,LEGS,DURATION,LANDINGS DAY,LANDINGS NIGHT,NIGHT,INSTRUMENT,APPROACHES & TYPE,CROSS COUNTRY,SECOND IN COMMAND,PILOT IN COMMAND,SIMULATED INSTRUMENT,INSTRUCTOR,DUAL,REMARKS,SIMULATOR,SOLO,FLIGHT COST,EXPENSES
10/4/2012,EMB145,370SK,CLT-ABE-CLT-EWN-CLT-MGM,5,7.7,1,1,3.4,0.2,1,7.7,7.7,7.7,,,,,,,,
10/5/2012,EMB145,290SK,MGM-CLT-FAY-CLT-SDF,4,4.7,1,1,0.9,0.2,1,4.7,4.7,,,,,,,,,
10/8/2012,EMB145,378SK,SDF-ORD-RST-ORD-CID,4,4.6,2,,,,,4.6,4.6,,,,,,,,,
10/9/2012,EMB145,378SK,PIA-ORD,1,1.1,1,,,,,1.1,1.1,,,,,,,,,
10/9/2012,EMB145,378SK,ORD-TOL,1,0.9,1,,,,,0.9,0.9,,,,,,,,,
10/9/2012,EMB145,378SK,TOL-ORD,1,1,,,,,,1,1,,,,,,,,,
10/10/2012,EMB145,290SK,PIA-ORD,1,1.2,1,,,,,1.2,1.2,,,,,,,,,
10/10/2012,EMB145,290SK,ORD-IND,1,1,,,,,,1,1,,,,,,,,,
10/10/2012,EMB145,290SK,IND-ORD,1,1.1,1,,,,,1.1,1.1,,,,,,,,,
10/10/2012,EMB145,290SK,ORD-SDF,1,1.1,1,,,,,1.1,1.1,,,,,,,,,
10/14/2012,EMB145,279SK,SDF-ORD-RST-ORD,3,3.9,,,,,,3.9,3.9,,,,,,,,,
10/15/2012,EMB145,289SK,BOS-CLE-CLT-CLE,3,5.4,1,,,,,5.4,5.4,,,,,,,,,
10/16/2012,EMB145,267SK,CLE-PHL-CLE-DCA-CLE-ORD,5,6.6,2,1,2.6,,,6.6,6.6,,,,,,,,,
10/19/2012,EMB145,280SK,SDF-CLT-SDF-CLT-MGM-CLT,5,9.9,4,,,,,9.9,9.9,,,,,,,,,
10/20/2012,EMB145,293SK,CLT-IND-CLT,2,3.3,1,,,,,3.3,3.3,,,,,,,,,
10/21/2012,EMB145,293SK,MGM-CLT,1,1.4,1,,,,,1.4,1.4,,,,,,,,,
10/22/2012,EMB145,283SK,CLT-DCA-SDF,2,2.7,1,,,,,2.7,2.7,,,,,,,,,
10/30/2012,EMB145,279SK,CLE-CLE-IND-CLE,3,3.6,1,,,0.4,1,3.6,3.6,,,,,,,,,
10/31/2012,EMB145,285SK,CLE-SDF,1,1,,,1,,,1,1,,,,,,,,,
11/6/2012,EMB145,274SK,SDF-DTW,1,1.7,1,,,,,1.7,1.7,,,,,,,,,
11/7/2012,EMB145,274SK,ILM-LGA-SDF,2,4.1,1,,,,1,4.1,4.1,,,,,,,,,
11/8/2012,EMB145,281SK,SDF-CLT-LGA-CLT,3,5.4,1,,,,,5.4,5.4,,,,,,,,,
11/9/2012,EMB145,257JQ,CLT-MDT-CLT-EWN-CLT-MGM,5,8.2,2,1,2.3,,,8.2,8.2,,,,,,,,,
11/10/2012,EMB145,257JQ,MGM-CLT-GSO-CLT-SDF-CLT,5,7.2,2,,,,,7.2,7.2,,,,,,,,,
11/11/2012,EMB145,258JQ,CLT-SDF,1,1.5,,1,1.5,,,1.5,1.5,,,,,,,,,
11/14/2012,EMB145,294SK,SDF-DTW-RIC-DTW,3,5,2,,,,,5,5,,,,,,,,,
11/15/2012,EMB145,575RP,DTW-CAE-LGA-CHO,3,5.2,1,,3.2,,,5.2,5.2,,,,,,,,,
11/16/2012,EMB145,571RP,ORF-LGA-ROA,2,3,,1,3,,,3,3,,,,,,,,,
11/17/2012,EMB145,578RP,ROA-DTW-SDF,2,3.1,1,,,,,3.1,3.1,,,,,,,,,
11/18/2012,EMB145,257JQ,SDF-CLT-FAY-CLT-MGM-CLT,5,7.3,2,,,,,7.3,7.3,,,,,,,,,
11/19/2012,EMB145,258JQ,CLT-SDF-CLT-SDF,3,4.7,1,1,2.9,,,4.7,4.7,,,,,,,,,
11/24/2012,EMB145,259JQ,SDF-CLT-SDF-CLT-GSO-CLT-DCA,6,8.4,2,1,1.7,,,8.4,8.4,,,,,,,,,
11/26/2012,EMB145,293SK,GSO-DCA-SDF,2,3.7,1,,,,,3.7,3.7,,,,,,,,,
11/29/2012,EMB145,258JQ,SDF-DCA-GSO,2,2.7,1,,,,,2.7,2.7,,,,,,,,,
11/30/2012,EMB145,280SK,GSO-DCA-CMH-DCA-PHL,4,5.2,2,,,,,5.2,5.2,,,,,,,,,
12/1/2012,EMB145,258JQ,SDF-CLT-SAV-CLT-GSO,4,4,1,1,2.8,,,4,4,,,,,,,,,
12/2/2012,EMB145,258JQ,GSO-DCA,1,1.2,1,,,,,1.2,1.2,,,,,,,,,
12/5/2012,EMB145,567RP,SDF-LGA-RIC,2,3.5,1,,,,,3.5,3.5,,,,,,,,,
12/6/2012,EMB145,579RP,RIC-CVG-BWI,2,3.1,1,,,,,3.1,3.1,,,,,,,,,
12/7/2012,EMB145,274SK,BWI-CVG-BWI,1,3.1,,,,0.3,1,3.1,3.1,,,,,,,,,
12/13/2012,EMB145,280SK,SDF-DCA-SAV,2,3.9,1,,,,,3.9,3.9,,,,,,,,,
12/14/2012,EMB145,257JQ,SAV-DCA-SAV,2,3.7,1,,,,,3.7,3.7,,,,,,,,,
12/15/2012,EMB145,370SK,SAV-DCA-CAE-DCA,3,4.6,2,,,,,4.6,4.6,,,,,,,,,
12/16/2012,EMB145,370SK,SDF-CLT-CAE-CLT,3,4.2,1,,,,,4.2,4.2,,,,,,,,,
12/17/2012,EMB145,370SK,CLT-EWN-CLT-SDF-CLT-SDF,5,8.2,1,2,5.1,0.9,3,8.2,8.2,,,,,,,,,
12/19/2012,EMB145,293SK,SDF-DCA-SAV,2,3.7,1,,,,,3.7,3.7,,,,,,,,,
12/20/2012,EMB145,280SK,SAV-DCA-SAV,2,3.3,,,,,,3.3,3.3,,,,,,,,,
12/27/2012,EMB145,573RP,SDF-MEM-SDF-LGA,3,5.3,2,,,0.2,1,5.3,5.3,,,,,,,,,
12/28/2012,EMB145,294SK,JFK-IAD-JFK-PHL-JFK,4,5,2,,,,,5,5,,,,,,,,,
12/29/2012,EMB145,572RP,JFK-IAD,1,1.6,,1,1.6,,,1.6,1.6,,,,,,,,,
12/30/2012,EMB145,573RP,LGA-YUL-LGA-SDF,3,5.5,,1,2.3,,,5.5,5.5,,,,,,,,,
1/4/2013,EMB145,565RP,SDF-DTW-GRR,2,2.3,,1,2.3,,,2.3,2.3,,,,,,,,,
1/5/2013,EMB145,577RP,GRR-DTW-LAN-DTW,2,1.9,1,,,0.2,1,1.9,1.9,,,,,,,,,
1/6/2013,EMB145,564RP,GRR-DTW-GRR-DTW-MCI,3,4.9,1,1,2.5,0.2,1,4.9,4.9,,,,,,,,,
1/7/2013,EMB145,278RP,MCI-CVG-DTW-LGA-SDF,3,5.5,1,,2.6,,,5.5,5.5,,,,,,,,,
1/12/2013,EMB145,281RP,SDF-CLT-ILM-CLT-IND-CLT,4,7.3,3,,2,,,7.3,7.3,,,,,,,,,
1/13/2013,EMB145,259JQ,CLT-EWN-CLT-FAY-CLT-MGM,5,5.3,2,,1.5,,,5.3,5.3,,,,,,,,,
1/14/2013,EMB145,284SK,MGM-CLT-MGM,2,3.5,,2,3.5,0.3,1,3.5,3.5,,,,,,,,,
1/15/2013,EMB145,298SK,MGM-CLT-SDF,2,3.6,,1,3.6,0.2,1,3.6,3.6,,,,,,,,,
1/16/2013,EMB145,291SK,SDF-ORD-IND-CMH-CLE-DCA,6,7.5,2,1,1.3,,,7.5,7.5,,,,,,,,,
1/17/2013,EMB145,283SK,DCA-CLE-SDF,2,2.9,,1,2.9,,,2.9,2.9,,,,,,,,,
1/23/2013,EMB145,284SK,SDF-PHL-GSO,2,3.2,,1,3.2,,,3.2,3.2,,,,,,,,,
1/24/2013,EMB145,257JQ,CLT-EWN-CLT-MGM,3,4,1,1,3,,,4,4,,,,,,,,,
1/25/2013,EMB145,257JQ,CLT-SDF,1,3.7,,1,3.7,,,3.7,3.7,,,,,,,,,
1/29/2013,EMB145,276SK,SDF-MEM,1,1.4,,,,,,1.4,1.4,,,,,,,,,
1/30/2013,EMB145,568RP,CVG-PIT-CVG-GRR-CVG-IAD,5,6.4,2,1,3,0.2,1,6.4,6.4,,,,,,,,,
1/31/2013,EMB145,577RP,IAD-LGA-YUL-LGA-ILM,1,6.9,1,1,4.2,,1,6.9,6.9,,,,,,,,,
2/1/2013,EMB145,272SK,LGA-SDF,1,2.8,,,2.8,,,2.8,2.8,,,,,,,,,
2/4/2013,EMB145,290SK,SDF-LGA,1,2.2,,,,,,2.2,2.2,,,,,,,,,
2/5/2013,EMB145,578RP,ILM-RIC-JFK-RIC,3,3.6,2,,,,,3.6,3.6,,,,,,,,,
2/6/2013,EMB145,296SK,RIC-LGA-SDF,2,4.1,,1,2.6,,,4.1,4.1,,,,,,,,,
2/7/2013,EMB145,274SK,DTW-SYR-DTW-ROC,3,3.8,1,,1.2,,,3.8,3.8,,,,,,,,,
2/8/2013,EMB145,572RP,ROC-JFK-RIC,3,4.4,2,,,0.2,1,4.4,4.4,,,,,,,,,
2/9/2013,EMB145,578RP,JFK-SDF,1,2.3,,,,,,2.3,2.3,,,,,,,,,
2/14/2013,EMB145,577RP,SDF-LGA-ORF-JFK,3,4.8,1,,,,,4.8,4.8,,,,,,,,,
2/15/2013,EMB145,577RP,JFK-DTW-MBS-DTW,3,4.4,2,,,,,4.4,4.4,,,,,,,,,
2/16/2013,EMB145,5273SK,JFK-SDF,1,1.9,1,,,,,1.9,1.9,,,,,,,,,
2/23/2013,EMB145,565RP,SDF-DTW-SDF-JFK,3,5.2,2,,,0.2,1,5.2,5.2,,,,,,,,,
2/24/2013,EMB145,269SK,JFK-RIC-JFK-ROC,3,5.1,1,1,2.4,,,5.1,5.1,,,,,,,,,
2/25/2013,EMB145,568RP,DTW-SDF-DTW-ROA,3,4.2,1,,,,,4.2,4.2,,,,,,,,,
2/26/2013,EMB145,568RP,ROA-LGA-SDF,2,4,1,,,,,4,4,,,,,,,,,
3/1/2013,EMB145,293SK,SDF-CLT-LGA,3,6.4,1,,,,,6.4,6.4,,,,,,,,,
3/2/2013,EMB145,258JQ,CLT-CAE-DCA-RDU,3,3.8,1,1,1.1,,,3.8,3.8,,,,,,,,,
3/3/2013,EMB145,258JQ,RDU-DCA-BGR,2,3.1,1,,,,,3.1,3.1,,,,,,,,,
3/4/2013,EMB145,290SK,BGR-DCA-CAE-CLT-DCA-SDF,5,6.5,2,,,,,6.5,6.5,,,,,,,,,
3/16/2013,EMB145,272SK,SDF-DTW-TVC,2,2.7,1,,,0.3,1,2.7,2.7,,,,,,,,,
3/17/2013,EMB145,290SK,TVC-DTW-IAD-DTW-CLE-DTW-TVC,6,5.1,3,,,,,5.1,5.1,,,,,,,,,
3/18/2013,EMB145,572RP,TVC-DTW-IAD-DTW-AZO,4,5.5,1,1,,0.2,1,5.5,5.5,,,,,,,,,
3/19/2013,EMB145,572RP,AZO-DTW-SDF,2,2.3,1,,,,,2.3,2.3,,,,,,,,,
3/22/2013,EMB145,258JQ,SDF-CLT-SDF-CLT-SDF,4,6.3,1,1,,,,6.3,6.3,,,,,,,,,
3/26/2013,EMB145,257JQ,SDF-PHL-BWI-PHL-SDF-PHL,5,7.8,3,,,,,7.8,7.8,,,,,,,,,
3/27/2013,EMB145,298SK,PHL-BWI-PHL-SDF-PHL-GSP,5,7.7,3,,,,,7.7,7.7,,,,,,,,,
3/28/2013,EMB145,257JQ,PHL-DCA,1,2,1,,,,,2,2,,,,,,,,,
3/29/2013,EMB145,268SK,RDU-DCA-SDF,2,3.2,1,,,,,3.2,3.2,,,,,,,,,
3/30/2013,EMB145,268SK,SDF-PHL-SDF,2,4.1,1,,,0.2,1,4.1,4.1,,,,,,,,,
4/2/2013,EMB145,379SK,SDF-DCA-ISP-DCA-GSP,4,5.9,1,1,1.6,,,5.9,5.9,,,,,,,,,
4/3/2013,EMB145,268SK,GSP-DCA-ISP,2,2.3,1,,,,,2.3,2.3,,,,,,,,,
4/4/2013,EMB145,268SK,ISP-DCA-CAE-DCA,3,4.3,2,,,,,4.3,4.3,,,,,,,,,
4/5/2013,EMB145,268SK,PHL-IND-PHL-SDF,3,5.5,1,,,,,5.5,5.5,,,,,,,,,
4/9/2013,EMB145,577RP,SDF-DTW-MBS,2,1.9,1,,,0.2,1,1.9,1.9,,,,,,,,,
4/10/2013,EMB145,574RP,MBS-DTW-ROA,2,2.4,1,,,0.3,1,2.4,2.4,,,,,,,,,
4/11/2013,EMB145,579RP,ROA-LGA-ILM-LGA,3,3.1,2,,,,,3.1,3.1,,,,,,,,,
4/14/2013,EMB145,272SK,SDF-DTW,1,1.5,1,,,,,1.5,1.5,,,,,,,,,
4/15/2013,EMB145,273SK,ROA-DTW-CMH-DTW-CMH-DTW-TVC,6,4.8,3,,,0.2,1,4.8,4.8,,,,,,,,,
4/16/2013,EMB145,270SK,TVC-DTW-SDF,2,2.2,1,,,,,2.2,2.2,,,,,,,,,
4/17/2013,EMB145,279SK,SDF-CLE-BOS,2,3.2,1,,,,,3.2,3.2,,,,,,,,,
4/18/2013,EMB145,279SK,BOS-CLE-MSY-CLE,3,7.6,2,,,,,7.6,7.6,,,,,,,,,
4/19/2013,EMB145,278SK,CLE-BDL-CLE-DCA-CLE,4,6.2,2,,,0.4,2,6.2,6.2,,,,,,,,,
4/24/2013,EMB145,282SK,SDF-CLE-BOS,2,3.1,1,,,,,3.1,3.1,,,,,,,,,
4/25/2013,EMB145,267SK,BOS-CLE-MSY-CLE,3,7.6,2,,,,,7.6,7.6,,,,,,,,,
4/26/2013,EMB145,282SK,CLE-BDL-CLE-DCA-CLE-SDF,5,6,2,,,,,6,6,,,,,,,,,
5/9/2013,EMB145,296SK,SDF-CLT-LGA-CLT,3,5.9,2,,,0.2,1,5.9,5.9,,,,,,,,,
5/10/2013,EMB145,269SK,CLT-MHT-CLT-FAY-CLT-SDF,5,6.2,2,1,2.2,0.2,1,6.2,6.2,,,,,,,,,
5/12/2013,EMB145,571RP,SDF-LGA-GSP-LGA,3,6.2,2,,,,,6.2,6.2,,,,,,,,,
5/14/2013,EMB145,258JQ,ROA-DTW-SDF,2,3.1,1,,,,,3.1,3.1,,,,,,,,,
5/17/2013,EMB145,370SK,SDF-PHL-BWI-PHL-GSO-CLT,4,4.9,2,,,,,4.9,4.9,,,,,,,,,
5/18/2013,EMB145,259JQ,CLT-CAE-CLT-DCA-RDU,4,4.4,2,,,0.2,1,4.4,4.4,,,,,,,,,
5/19/2013,EMB145,259JQ,RDU-DCA-PHL-RIC-PHL-IND,5,6.5,3,,,,1,6.5,6.5,,,,,,,,,
5/20/2013,EMB145,268SK,PHL-IND-PHL-SDF,3,3.9,1,,1.7,,,3.9,3.9,,,,,,,,,
5/23/2013,EMB145,259JQ,SDF-PHL-BWI-PHL,3,3.7,2,,,0.2,1,3.7,3.7,,,,,,,,,
5/24/2013,EMB145,370SK,PHL-BWI-PHL-GSO-PHL-AVP,5,6.8,2,,1.1,,,6.8,6.8,,,,,,,,,
5/25/2013,EMB145,370SK,AVP-PHL-SDF-PHL,3,5.2,2,,,,,5.2,5.2,,,,,,,,,
5/26/2013,EMB145,370SK,PHL-RIC-PHL-GSO-PHL-SDF,5,4.8,2,1,1.7,,,4.8,4.8,,,,,,,,,
6/4/2013,EMB145,376SK,SDF-ORD-RST,2,2.4,,1,1.1,,,2.4,2.4,,,,,,,,,
6/5/2013,EMB145,377SK,RST-ORD-FNT-ORD-HPN,4,6.1,2,,2.3,,,6.1,6.1,,,,,,,,,
6/6/2013,EMB145,295SK,HPN-ORD-GRB,2,3.8,1,,0.9,,,3.8,3.8,,,,,,,,,
6/7/2013,EMB145,374SK,GRB-ORD-IND-ORD-TOL-ORD-SDF,6,6.6,2,,1.2,,,6.6,6.6,,,,,,,,,
6/14/2013,EMB145,284SK,SDF-MEM-SDF-DTW-RIC,4,5.5,2,,,,,5.5,5.5,,,,,,,,,
6/15/2013,EMB145,284SK,RIC-JFK-MVY-JFK-MVY-JFK,5,5.7,2,,,,,5.7,5.7,,,,,,,,,
6/16/2013,EMB145,283SK,JFK-ORF-JFK-YUL,3,5.1,1,1,1.7,0.3,1,5.1,5.1,,,,,,,,,
6/17/2013,EMB145,284SK,YUL-LGA-SDF,2,4.2,1,,2.2,,,4.2,4.2,,,,,,,,,
6/21/2013,EMB145,563RP,SDF-MEM-SDF-DTW-RIC,4,5.6,2,,,,,5.6,5.6,,,,,,,,,
6/22/2013,EMB145,563RP,RIC-JFK-MVY-JFK-MVY-JFK,5,6.9,3,,,,,6.9,6.9,,,,,,,,,
6/23/2013,EMB145,563RP,JFK-ORF-JFK-YUL,3,5.1,1,,2.8,,,5.1,5.1,,,,,,,,,
6/25/2013,EMB145,566RP,YUL-LGA-SDF,2,3.3,,2,3.3,,,3.3,3.3,,,,,,,,,
6/28/2013,EMB145,572RP,SDF-LGA-ORF,2,3.8,1,,,,,3.8,3.8,,,,,,,,,
6/29/2013,EMB145,576RP,ORF-LGA-CLE-LGA-ROC,4,5.8,2,,,0.2,1,5.8,5.8,,,,,,,,,
6/30/2013,EMB145,566RP,ROC-JFK-MVY-JFK,3,3.3,2,,,0.4,2,3.3,3.3,,,,,,,,,
7/1/2013,EMB145,568RP,JFK-RIC-JFK-SDF,3,6.6,2,,,0.3,1,6.6,6.6,,,,,,,,,
7/4/2013,EMB145,287SK,SDF-ORD-ORD-IND-ORD-CLE-GRR,5,4.3,2,,,,,4.3,4.3,,,,,,,,,
7/5/2013,EMB145,288SK,GRR-ORD-IND-ORD-CMH-ORD,5,4.9,2,,,,,4.9,4.9,,,,,,,,,
7/10/2013,EMB145,288SK,SDF-DTW-GRR-DTW-CMH-DTW,5,5.8,2,,,0.4,2,5.8,5.8,,,,,,,,,
7/11/2013,EMB145,270SK,DTW-GSO-DTW-TVC,3,4.3,1,,,,,4.3,4.3,,,,,,,,,
7/12/2013,EMB145,270SK,TVC-DTW-SDF,2,2,1,,,,,2,2,,,,,,,,,
7/16/2013,EMB145,377SK,SDF-ORD-IND-ORD-CID,4,4.7,2,,,,,4.7,4.7,,,,,,,,,
7/17/2013,EMB145,377SK,CID-ORD-MSN-ORD-CID,4,3.7,2,,,,,3.7,3.7,,,,,,,,,
7/18/2013,EMB145,371SK,CID-ORD-MSN-ORD-CVG-ORD-RST,6,6.1,3,,,,,6.1,6.1,,,,,,,,,
7/19/2013,EMB145,371SK,RST-ORD-BMI-CVG-ORD,5,6.3,2,,,,,6.3,6.3,,,,,,,,,
7/24/2013,EMB145,378SK,SDF-ORD-GRB,2,2.3,1,,,,,2.3,2.3,,,,,,,,,
7/25/2013,EMB145,299SK,GRB-ORD-RST-ORD-TOL,4,3.9,3,,,,,3.9,3.9,,,,,,,,,
7/26/2013,EMB145,387SK,TOL-ORD-TOL-ORD-CVG-ORD,6,5.5,2,,,,,5.5,5.5,,,,,,,,,
7/30/2013,EMB145,387SK,SDF-DTW-CMH-DTW-SDF-DTW,5,6.2,2,,,,,6.2,6.2,,,,,,,,,
7/31/2013,EMB145,387SK,DTW-CLE-LGA-BGR,3,2.4,2,,,,,2.4,2.4,,,,,,,,,
8/1/2013,EMB145,387SK,BGR-LGA-SDF,1,3.4,,1,3.4,0.3,,3.4,3.4,,,,,,,,,
8/6/2013,EMB145,275SK,SDF-CLE-MSY-CLE-PVD,4,7.5,3,,,,,7.5,7.5,,,,,,,,,
8/7/2013,EMB145,267SK,PVD-CLE-CLT-CLE-DCA,4,6.4,3,,,,,6.4,6.4,,,,,,,,,
8/8/2013,EMB145,266SK,DCA-CLE-RDU-CLE-BOS,4,4.3,1,,,,,4.3,4.3,,,,,,,,,
8/9/2013,EMB145,278SK,BOS-CLE,1,2.1,1,,,0.3,1,2.1,2.1,,,,,,,,,
8/14/2013,EMB145,278SK,SDF-DTW-CMH-DTW-YQB-JFK,5,8.1,3,,,,,8.1,8.1,,,,,,,,,
8/15/2013,EMB145,288SK,JFK-RIC-CVG-ORD-CVG,4,5.6,2,,,,,5.6,5.6,,,,,,,,,
8/16/2013,EMB145,374SK,JFK-YQB,1,1.6,,,,,,1.6,1.6,,,,,,,,,
8/17/2013,EMB145,566RP,YQB-DTW,1,1.9,1,,,,,1.9,1.9,,,,,,,,,
8/27/2013,EMB145,572RP,SDF-CLE-MHT,2,3.3,1,,,,,3.3,3.3,,,,,,,,,
8/28/2013,EMB145,568RP,CLE-BDL,1,1.6,,,,,,1.6,1.6,,,,,,,,,
8/29/2013,EMB145,371SK,BDL-CLE-BDL-CLE-ALB-CLE,5,9.2,3,,,,,9.2,9.2,,,,,,,,,
8/30/2013,EMB145,377SK,CLE-CLE-BDL-CLE,3,4.6,,,,,,4.6,4.6,,,,,,,,,
9/1/2013,EMB145,563RP,JFK-YYG,1,2.3,,,,,,2.3,2.3,,,,,,,,,
9/4/2013,EMB145,563RP,YYG-JFK-SDF,2,4.2,1,,,,,4.2,4.2,,,,,,,,,
9/8/2013,EMB145,568RP,SDF-ORD-IND-ORD-IND-ORD,5,5.5,3,,,,,5.5,5.5,,,,,,,,,
9/9/2013,EMB145,563RP,ORD-SDF-CLE-PHL-CLE-GRR,5,6.3,2,,,,,6.3,6.3,,,,,,,,,
9/10/2013,EMB145,572RP,GRR-ORD-SDF,2,2.1,1,,,,,2.1,2.1,,,,,,,,,
9/11/2013,EMB145,566RP,SDF-ORD-GRR-ORD-LSE-ORD-BMI,6,6.2,3,,,,,6.2,6.2,,,,,,,,,
9/12/2013,EMB145,387SK,BMI-ORD-MKE-ORD-FNT,4,3.1,2,,,,,3.1,3.1,,,,,,,,,
9/13/2013,EMB145,371SK,FNT-ORD-CVG-ORD-SDF,4,4.5,2,,,,,4.5,4.5,,,,,,,,,
9/17/2013,EMB145,376SK,SDF-LGA-GSP-DTW-GRB,4,9.2,2,,,,,9.2,9.2,,,,,,,,,
9/18/2013,EMB145,371SK,GRB-DTW-ROA,2,3.3,1,,,,,3.3,3.3,,,,,,,,,
9/19/2013,EMB145,377SK,ROA-DTW-SDF,2,3.6,1,,,,,3.6,3.6,,,,,,,,,
9/24/2013,EMB145,377SK,SDF-LGA-GSP-DTW-GRB,5,8.3,3,,,,,8.3,8.3,,,,,,,,,
9/25/2013,EMB145,282SK,GRB-DTW-ROA,2,3.1,1,,,,,3.1,3.1,,,,,,,,,
9/26/2013,EMB145,284SK,ROA-DTW-SDF,2,3.1,1,,,,,3.1,3.1,,,,,,,,,
9/29/2013,EMB145,278SK,SDF-ORD-CLE,2,2.8,1,,,,,2.8,2.8,,,,,,,,,
9/30/2013,EMB145,282SK,BWI-CLE-MSP-CLE-DCA-CLE,5,8.3,3,,,,,8.3,8.3,,,,,,,,,
10/1/2013,EMB145,287SK,CLE-MSY-CLE-PVD,3,7.2,1,,,,,7.2,7.2,,,,,,,,,
10/2/2013,EMB145,268SK,PVD-CLE,1,1.9,1,,,,,1.9,1.9,,,,,,,,,
10/6/2013,EMB145,270SK,CLE-DTW-CMH-JFK,3,5.2,2,,,,,5.2,5.2,,,,,,,,,
10/7/2013,EMB145,275SK,JFK-CLT,1,3.8,1,,,,,3.8,3.8,,,,,,,,,
10/8/2013,EMB145,279SK,CLT-JFK-RIC,2,4.3,1,,,,,4.3,4.3,,,,,,,,,
10/9/2013,EMB145,284SK,RIC-JFK-YQB-JFK-SDF,4,6.8,2,,,,,6.8,6.8,,,,,,,,,
10/15/2013,EMB145,288SK,SDF-DTW-ORF,2,3.3,1,,,,,3.3,3.3,,,,,,,,,
10/16/2013,EMB145,278SK,ORF-JFK-PHL-DTW-YUL,4,7.1,2,,,,,7.1,7.1,,,,,,,,,
10/17/2013,EMB145,283SK,YUL-LGA-SDF,2,3.9,1,,,,,3.9,3.9,,,,,,,,,
10/21/2013,EMB145,295SK,SDF-CLE,1,1.3,1,,,,,1.3,1.3,,,,,,,,,
10/22/2013,EMB145,371SK,BWI-CLE-CLT-CLE-MHT,4,6.2,2,,,,,6.2,6.2,,,,,,,,,
10/23/2013,EMB145,374SK,MHT-CLE-GRR-ORD-SDF,4,5,2,,,,,5,5,,,,,,,,,
10/24/2013,EMB145,259JQ,SDF-MEM-PIT,2,3.1,1,,,,,3.1,3.1,,,,,,,,,
10/25/2013,EMB145,266SK,PIT-MEM-RDU-JFK-ROC,4,8.1,2,,,,,8.1,8.1,,,,,,,,,
10/26/2013,EMB145,269SK,ROC-LGA-SDF,2,3.3,1,,,,,3.3,3.3,,,,,,,,,
10/30/2013,EMB145,279SK,SDF-ORD-IND-ORD,3,4.2,1,,,,,4.2,4.2,,,,,,,,,
10/31/2013,EMB145,284SK,BUF-CLE-MSP-CLE-PVD,4,6.8,2,,,,,6.8,6.8,,,,,,,,,
11/1/2013,EMB145,295SK,PVD-CLE,1,2.4,,,,,,2.4,2.4,,,,,,,,,
11/4/2013,EMB145,371SK,SDF-CLE-RDU-CLE-PVD,4,5.3,2,,,,,5.3,5.3,,,,,,,,,
11/5/2013,EMB145,377SK,PVD-CLE-BDL,2,3.2,1,,,,,3.2,3.2,,,,,,,,,
11/6/2013,EMB145,275SK,BDL-CLE-SDF,2,2.8,1,,,,,2.8,2.8,,,,,,,,,
11/7/2013,EMB145,275SK,SDF-CLE-DCA-CLE-BDL,4,5.2,2,,,,,5.2,5.2,,,,,,,,,
11/8/2013,EMB145,279SK,CLE-GRR-CLE-BDL,3,3.5,1,,,,,3.5,3.5,,,,,,,,,
11/9/2013,EMB145,269SK,BDL-ORD-SDF,2,3.9,1,,,,,3.9,3.9,,,,,,,,,
11/15/2013,EMB145,267SK,SDF-ORD-IND-ORD-SDF-CLE,5,5.6,3,,,,,5.6,5.6,,,,,,,,,
11/16/2013,EMB145,268SK,CLE-LGA-CLE-ORD-MHT,4,6.9,2,,,,,6.9,6.9,,,,,,,,,
11/17/2013,EMB145,270SK,MHT-CLE-DCA,2,3,,,,,,3,3,,,,,,,,,
11/18/2013,EMB145,283SK,DCA-CLE,1,1.6,1,,,,,1.6,1.6,,,,,,,,,
11/21/2013,EMB145,296SK,SDF-ORD-CID-ORD-CID,4,4.6,2,,,,,4.6,4.6,,,,,,,,,
11/22/2013,EMB145,371SK,CID-ORD-BMI-ORD-HPN-ORD-BMI,5,5.9,2,,,,,5.9,5.9,,,,,,,,,
11/23/2013,EMB145,376SK,BMI-ORD-SDF,2,1.8,2,,,,,1.8,1.8,,,,,,,,,
11/24/2013,EMB145,566RP,SDF-ORD,1,1.5,,,,,,1.5,1.5,,,,,,,,,
11/25/2013,EMB145,259JQ,BUF-CLE-MSY-CLE-DCA,4,8.2,2,,,,,8.2,8.2,,,,,,,,,
11/25/2013,EMB145,268SK,DCA-CLE-SDF,2,3.1,1,,,,,3.1,3.1,,,,,,,,,
11/30/2013,EMB145,270SK,SDF-ORD-CID-ORD-DCA,2,3.1,1,,,,,3.1,3.1,,,,,,,,,
12/1/2013,EMB145,278SK,DCA-CLE-BDL-CLE-DCA,4,6,2,,,,,6,6,,,,,,,,,
12/2/2013,EMB145,287SK,DCA-CLE-MKE-CLE-SDF,4,4.9,2,,,,,4.9,4.9,,,,,,,,,
12/3/2013,EMB145,287SK,SDF-ORD-MSN,2,2.9,1,,,,,2.9,2.9,,,,,,,,,
12/4/2013,EMB145,299SK,ORD-GRR,1,0.8,,,,,,0.8,0.8,,,,,,,,,
12/5/2013,EMB145,376SK,GRR-ORD-SDF,2,2.3,1,,,,,2.3,2.3,,,,,,,,,
12/9/2013,EMB145,387SK,SDF-ORD-SDF-ORD-MSN,4,5.4,2,,,,,5.4,5.4,,,,,,,,,
